CHR	start	end	geneSymbol	ENSEMBLE_ID
1.0	19592474.0	19600568.0	AKR7L	ENST00000420396
1.0	19609055.0	19615280.0	AKR7A3	ENST00000361640
1.0	19629200.0	19638640.0	AKR7A2	ENST00000235835
1.0	19634231.0	19638640.0	AKR7A2	ENST00000492217
1.0	19638738.0	19655794.0	SLC66A1	ENST00000375153
1.0	19638738.0	19655794.0	SLC66A1	ENST00000375155
1.0	19665265.0	19812066.0	CAPZB	ENST00000264203
1.0	19665265.0	19812066.0	CAPZB	ENST00000401084
1.0	19923469.0	19956315.0	MICOS10	ENST00000322753
1.0	19923469.0	19984949.0	NBL1	ENST00000548815
1.0	19934299.0	19935138.0	RPS14P3	ENST00000457263
1.0	19970665.0	19984949.0	NBL1	ENST00000375136
1.0	19991778.0	20006055.0	HTR6	ENST00000289753
1.0	20008704.0	20126410.0	TMCO4	ENST00000294543
1.0	20008733.0	20126758.0	TMCO4	ENST00000375127
1.0	20140520.0	20141771.0	RNF186	ENST00000375121
1.0	20208886.0	20239437.0	OTUD3	ENST00000375120
1.0	20246798.0	20250110.0	PLA2G2E	ENST00000375116
1.0	20301922.0	20306932.0	PLA2G2A	ENST00000375111
1.0	20301922.0	20306932.0	PLA2G2A	ENST00000400520
1.0	20354670.0	20418394.0	PLA2G5	ENST00000486277
1.0	20396699.0	20418394.0	PLA2G5	ENST00000375108
1.0	20439141.0	20446059.0	PLA2G2D	ENST00000375105
1.0	20465821.0	20476879.0	PLA2G2F	ENST00000375102
1.0	20490482.0	20501687.0	PLA2G2C	ENST00000247992
1.0	20512576.0	20519942.0	UBXN10	ENST00000375099
1.0	20617410.0	20681387.0	VWA5B1	ENST00000289815
1.0	20617410.0	20665715.0	VWA5B1	ENST00000473325
1.0	20808882.0	20812728.0	CAMK2N1	ENST00000375078
1.0	20825939.0	20834674.0	MUL1	ENST00000264198
1.0	20878930.0	20881513.0	FAM43B	ENST00000332947
1.0	20915442.0	20945400.0	CDA	ENST00000375071
1.0	20959946.0	20978004.0	PINK1	ENST00000321556
1.0	20971999.0	20978004.0	PINK1	ENST00000400490
1.0	20978258.0	20988037.0	DDOST	ENST00000375048
1.0	20990505.0	21044317.0	KIF17	ENST00000247986
1.0	20990505.0	21024981.0	KIF17	ENST00000375044
1.0	20990505.0	21011681.0	KIF17	ENST00000477167
1.0	21046223.0	21059133.0	SH2D5	ENST00000375031
1.0	21069169.0	21113799.0	HP1BP3	ENST00000312239
1.0	21069169.0	21101447.0	HP1BP3	ENST00000375003
1.0	21080549.0	21113799.0	HP1BP3	ENST00000438032
1.0	21102146.0	21113133.0	HP1BP3	ENST00000375000
1.0	21132783.0	21437876.0	EIF4G3	ENST00000264211
1.0	21132783.0	21503381.0	EIF4G3	ENST00000602326
1.0	21267736.0	21501251.0	EIF4G3	ENST00000356916
1.0	21543738.0	21672034.0	ECE1	ENST00000415912
1.0	21559596.0	21616982.0	ECE1	ENST00000526194
1.0	21766581.0	21811393.0	NBPF3	ENST00000318220
1.0	21766581.0	21811393.0	NBPF3	ENST00000342104
1.0	21835856.0	21904905.0	ALPL	ENST00000374840
1.0	21835856.0	21904905.0	ALPL	ENST00000539907
1.0	21835856.0	21904905.0	ALPL	ENST00000540617
1.0	21922706.0	21978348.0	RAP1GAP	ENST00000290101
1.0	21922706.0	21995856.0	RAP1GAP	ENST00000374765
1.0	21922706.0	21946543.0	RAP1GAP	ENST00000495204
1.0	21922706.0	21995856.0	RAP1GAP	ENST00000542643
1.0	21943797.0	21949011.0	RAP1GAP	ENST00000599760
1.0	22004790.0	22051612.0	USP48	ENST00000374732
1.0	22004790.0	22109688.0	USP48	ENST00000400301
1.0	22012383.0	22031108.0	USP48	ENST00000464577
1.0	22054337.0	22109688.0	USP48	ENST00000421625
1.0	22138756.0	22151714.0	LDLRAD2	ENST00000344642
1.0	22148735.0	22263750.0	HSPG2	ENST00000374695
1.0	22148735.0	22157206.0	HSPG2	ENST00000486901
1.0	22303416.0	22333141.0	CELA3A	ENST00000374663
1.0	22303416.0	22315847.0	CELA3B	ENST00000337107
1.0	22328147.0	22339035.0	CELA3A	ENST00000290122
1.0	22379118.0	22417296.0	CDC42	ENST00000315554
1.0	22379118.0	22419436.0	CDC42	ENST00000344548
1.0	22379118.0	22419436.0	CDC42	ENST00000400259
1.0	22443796.0	22470385.0	WNT4	ENST00000290167
1.0	22778342.0	22857650.0	ZBTB40	ENST00000404138
1.0	22828067.0	22838627.0	ZBTB40	ENST00000375647
1.0	22890002.0	22930087.0	EPHA8	ENST00000166244
1.0	22890002.0	22916112.0	EPHA8	ENST00000374644
1.0	22963116.0	22966175.0	C1QA	ENST00000374642
1.0	22970116.0	22974603.0	C1QC	ENST00000374639
1.0	22970116.0	22974603.0	C1QC	ENST00000374640
1.0	22979680.0	22988029.0	C1QB	ENST00000314933
1.0	23037329.0	23241823.0	EPHB2	ENST00000400191
1.0	23337325.0	23342343.0	TEX46	ENST00000566855
1.0	23345939.0	23410184.0	KDM1A	ENST00000356634
1.0	23345939.0	23410184.0	KDM1A	ENST00000400181
1.0	23410514.0	23504301.0	LUZP1	ENST00000302291
1.0	23416918.0	23495517.0	LUZP1	ENST00000314174
1.0	23518386.0	23521222.0	HTR1D	ENST00000374619
1.0	23636274.0	23670853.0	HNRNPR	ENST00000374612
1.0	23636274.0	23670853.0	HNRNPR	ENST00000374616
1.0	23636274.0	23638386.0	HNRNPR	ENST00000476660
1.0	23636274.0	23670853.0	HNRNPR	ENST00000478691
1.0	23685939.0	23696357.0	ZNF436	ENST00000314011
1.0	23695462.0	23698330.0	ZNF436-AS1	ENST00000335648
1.0	23695709.0	23698330.0	ZNF436-AS1	ENST00000454117
1.0	23707553.0	23751261.0	TCEA3	ENST00000450454
1.0	23755054.0	23811057.0	ASAP3	ENST00000336689
1.0	23755054.0	23763170.0	ASAP3	ENST00000495646
1.0	23832918.0	23857712.0	E2F2	ENST00000361729
1.0	23884419.0	23886285.0	ID3	ENST00000374561
1.0	24018267.0	24022915.0	RPL11	ENST00000374550
1.0	24069854.0	24088549.0	ELOA	ENST00000418390
1.0	24104874.0	24114722.0	PITHD1	ENST00000246151
1.0	24117644.0	24122029.0	LYPLA2	ENST00000374514
1.0	24122087.0	24127294.0	GALE	ENST00000374497
1.0	24122087.0	24127294.0	GALE	ENST00000481736
1.0	24124575.0	24127294.0	GALE	ENST00000467493
1.0	24128365.0	24165110.0	HMGCL	ENST00000374483
1.0	24128365.0	24151949.0	HMGCL	ENST00000374490
1.0	24130076.0	24151949.0	HMGCL	ENST00000509389
1.0	24130888.0	24144073.0	HMGCL	ENST00000436439
1.0	24171570.0	24194859.0	FUCA1	ENST00000374479
1.0	24200458.0	24239817.0	CNR2	ENST00000374472
1.0	24286299.0	24289949.0	PNRC2	ENST00000334351
1.0	24292935.0	24306953.0	SRSF10	ENST00000341154
1.0	24295571.0	24306953.0	SRSF10	ENST00000343255
1.0	24382529.0	24393069.0	MYOM3	ENST00000338909
1.0	24382529.0	24438665.0	MYOM3	ENST00000374434
1.0	24392135.0	24438665.0	MYOM3	ENST00000329601
1.0	24408037.0	24434929.0	MYOM3	ENST00000475306
1.0	24446259.0	24469775.0	IL22RA1	ENST00000270800
1.0	24480645.0	24513765.0	IFNLR1	ENST00000327535
1.0	24487866.0	24513765.0	IFNLR1	ENST00000374418
1.0	24645810.0	24690970.0	GRHL3	ENST00000350501
1.0	24645810.0	24681808.0	GRHL3	ENST00000361548
1.0	24646054.0	24681808.0	GRHL3	ENST00000356046
1.0	24683487.0	24741587.0	STPG1	ENST00000374409
1.0	24683487.0	24740262.0	STPG1	ENST00000468303
1.0	24695209.0	24718169.0	STPG1	ENST00000497384
1.0	24742243.0	24799473.0	NIPAL3	ENST00000003912
1.0	24742243.0	24781314.0	NIPAL3	ENST00000358028
1.0	24782626.0	24792864.0	NIPAL3	ENST00000432012
1.0	24828839.0	24863510.0	RCAN3	ENST00000374395
1.0	24882565.0	24935818.0	NCMAP	ENST00000374392
1.0	24969592.0	24999772.0	SRRM1	ENST00000323848
1.0	24970048.0	24996078.0	SRRM1	ENST00000596378
1.0	24975250.0	24998086.0	SRRM1	ENST00000479034
1.0	25071758.0	25170815.0	CLIC4	ENST00000374379
1.0	25071876.0	25169078.0	CLIC4	ENST00000488683
1.0	25226000.0	25256770.0	RUNX3	ENST00000308873
1.0	25226000.0	25291501.0	RUNX3	ENST00000399916
1.0	25256076.0	25291612.0	RUNX3	ENST00000338888
1.0	25548765.0	25559013.0	SYF2	ENST00000236273
1.0	25556798.0	25559013.0	SYF2	ENST00000476231
1.0	25568738.0	25573985.0	RSRP1	ENST00000243189
1.0	25598979.0	25656936.0	RHD	ENST00000328664
1.0	25598979.0	25633433.0	RHD	ENST00000564398
1.0	25664787.0	25688852.0	TMEM50A	ENST00000374358
1.0	25688738.0	25747363.0	RHCE	ENST00000243186
1.0	25688738.0	25747363.0	RHCE	ENST00000294413
1.0	25688738.0	25756683.0	RHCE	ENST00000349320
1.0	25688738.0	25747363.0	RHCE	ENST00000413854
1.0	25688738.0	25747363.0	RHCE	ENST00000455194
1.0	25757386.0	25826698.0	MACO1	ENST00000374343
1.0	25757386.0	25826698.0	MACO1	ENST00000399763
1.0	25757386.0	25826698.0	MACO1	ENST00000399766
1.0	25870074.0	25895377.0	LDLRAP1	ENST00000374338
1.0	25943957.0	26111258.0	MAN1C1	ENST00000374332
1.0	26126665.0	26144713.0	SELENON	ENST00000361547
1.0	26146395.0	26159433.0	MTFR1L	ENST00000374303
1.0	26146682.0	26159433.0	MTFR1L	ENST00000374301
1.0	26147317.0	26159433.0	MTFR1L	ENST00000374300
1.0	26149019.0	26159433.0	MTFR1L	ENST00000466284
1.0	26152121.0	26159433.0	MTFR1L	ENST00000497956
1.0	26160495.0	26185848.0	AUNIP	ENST00000374298
1.0	26187973.0	26197744.0	PAQR7	ENST00000374296
1.0	26210675.0	26232993.0	STMN1	ENST00000513116
1.0	26226605.0	26232644.0	STMN1	ENST00000399728
1.0	26226605.0	26233368.0	STMN1	ENST00000455785
1.0	26286256.0	26324648.0	PAFAH2	ENST00000374282
1.0	26348269.0	26362954.0	EXTL1	ENST00000374280
1.0	26364512.0	26372604.0	SLC30A2	ENST00000374276
1.0	26364512.0	26372604.0	SLC30A2	ENST00000374278
1.0	26377794.0	26394125.0	TRIM63	ENST00000374272
1.0	26437654.0	26452039.0	PDIK1L	ENST00000374271
1.0	26485509.0	26489119.0	FAM110D	ENST00000374268
1.0	26496386.0	26497364.0	ZNF593	ENST00000374266
1.0	26503979.0	26516375.0	CNKSR1	ENST00000361530
1.0	26503979.0	26516375.0	CNKSR1	ENST00000374253
1.0	26517117.0	26528094.0	CATSPER4	ENST00000338855
1.0	26517117.0	26529033.0	CATSPER4	ENST00000456354
1.0	26560691.0	26605299.0	CEP85	ENST00000252992
1.0	26595779.0	26605299.0	CEP85	ENST00000469609
1.0	26606211.0	26608013.0	SH3BGRL3	ENST00000270792
1.0	26608771.0	26644756.0	UBXN11	ENST00000374217
1.0	26608771.0	26633195.0	UBXN11	ENST00000374221
1.0	26608771.0	26633195.0	UBXN11	ENST00000374222
1.0	26610851.0	26633195.0	UBXN11	ENST00000472155
1.0	26644409.0	26647014.0	CD52	ENST00000374213
1.0	26648348.0	26680621.0	CRYBG2	ENST00000527815
1.0	26662955.0	26664968.0	CRYBG2	ENST00000522993
1.0	26688123.0	26699266.0	ZNF683	ENST00000374204
1.0	26688123.0	26699266.0	ZNF683	ENST00000436292
1.0	26737267.0	26756219.0	LIN28A	ENST00000326279
1.0	26758771.0	26797795.0	DHDDS	ENST00000434391
1.0	26798900.0	26803133.0	HMGN2	ENST00000361427
1.0	26856247.0	26901520.0	RPS6KA1	ENST00000374168
1.0	26869651.0	26898724.0	RPS6KA1	ENST00000531113
1.0	26872341.0	26901520.0	RPS6KA1	ENST00000374163
1.0	27022520.0	27108601.0	ARID1A	ENST00000324856
1.0	27055869.0	27101711.0	ARID1A	ENST00000374152
1.0	27114452.0	27124894.0	PIGV	ENST00000078527
1.0	27114677.0	27124894.0	PIGV	ENST00000374145
1.0	27153199.0	27182211.0	ZDHHC18	ENST00000374142
1.0	27158507.0	27177097.0	ZDHHC18	ENST00000374141
1.0	27189631.0	27190947.0	SFN	ENST00000339276
1.0	27205871.0	27216869.0	GPN2	ENST00000374135
1.0	27216977.0	27226962.0	GPATCH3	ENST00000361720
1.0	27237973.0	27240567.0	NR0B2	ENST00000254227
1.0	27248211.0	27273362.0	NUDC	ENST00000321265
1.0	27276045.0	27286901.0	KDF1	ENST00000320567
1.0	27320193.0	27327377.0	TRNP1	ENST00000522111
1.0	27331509.0	27339333.0	TENT5B	ENST00000289166
1.0	27425298.0	27481621.0	SLC9A1	ENST00000263980
1.0	27425298.0	27430513.0	SLC9A1	ENST00000374089
1.0	27431940.0	27481621.0	SLC9A1	ENST00000374086
1.0	27561005.0	27635124.0	WDTC1	ENST00000319394
1.0	27648634.0	27662891.0	TMEM222	ENST00000374076
1.0	27668481.0	27680423.0	SYTL1	ENST00000318074
1.0	27668481.0	27680423.0	SYTL1	ENST00000483926
1.0	27671362.0	27678538.0	SYTL1	ENST00000490170
1.0	27671362.0	27680423.0	SYTL1	ENST00000543823
1.0	27681668.0	27693337.0	MAP3K6	ENST00000374040
1.0	27684645.0	27688358.0	MAP3K6	ENST00000472410
1.0	27695599.0	27701315.0	FCN3	ENST00000270879
1.0	27695599.0	27701315.0	FCN3	ENST00000354982
1.0	27705594.0	27709805.0	CD164L2	ENST00000374027
1.0	27719146.0	27722317.0	GPR3	ENST00000374024
1.0	27730732.0	27816678.0	WASF2	ENST00000430629
1.0	27860754.0	27930361.0	AHDC1	ENST00000374011
1.0	27938799.0	27950573.0	FGR	ENST00000374004
1.0	27938799.0	27961727.0	FGR	ENST00000374005
1.0	27938799.0	27952751.0	FGR	ENST00000399173
1.0	27949686.0	27953106.0	FGR	ENST00000475472
1.0	27992570.0	27998724.0	IFI6	ENST00000361157
1.0	28052488.0	28089423.0	FAM76A	ENST00000373954
1.0	28052488.0	28086275.0	FAM76A	ENST00000530324
1.0	28099692.0	28150963.0	STX12	ENST00000373943
1.0	28157250.0	28178183.0	PPP1R8	ENST00000311772
1.0	28157323.0	28178183.0	PPP1R8	ENST00000373931
1.0	28199053.0	28213193.0	THEMIS2	ENST00000328928
1.0	28199053.0	28213193.0	THEMIS2	ENST00000373921
1.0	28199053.0	28213193.0	THEMIS2	ENST00000373925
1.0	28218047.0	28241236.0	RPA2	ENST00000373912
1.0	28261502.0	28282991.0	SMPDL3B	ENST00000373888
1.0	28261502.0	28285663.0	SMPDL3B	ENST00000373894
1.0	28261502.0	28285663.0	SMPDL3B	ENST00000548116
1.0	28286502.0	28294604.0	XKR8	ENST00000373884
1.0	28296853.0	28415148.0	EYA3	ENST00000373871
1.0	28303782.0	28415148.0	EYA3	ENST00000373863
1.0	28473675.0	28503455.0	PTAFR	ENST00000373857
1.0	28473675.0	28520447.0	PTAFR	ENST00000539896
1.0	28526788.0	28559542.0	DNAJC8	ENST00000263697
1.0	28562600.0	28564616.0	ATP5IF1	ENST00000465645
1.0	28562600.0	28564616.0	ATP5IF1	ENST00000497986
1.0	28585961.0	28609002.0	SESN2	ENST00000253063
1.0	28655511.0	28662478.0	MED18	ENST00000373842
1.0	28696091.0	28826881.0	PHACTR4	ENST00000373839
1.0	28696091.0	28793725.0	PHACTR4	ENST00000463428
1.0	28764659.0	28826881.0	PHACTR4	ENST00000373836
1.0	28832453.0	28865708.0	RCC1	ENST00000373833
1.0	28832453.0	28865708.0	RCC1	ENST00000398958
1.0	28832453.0	28837404.0	SNHG3	ENST00000413987
1.0	28879527.0	28905057.0	TRNAU1AP	ENST00000373830
1.0	28918710.0	28921088.0	RAB42	ENST00000373826
1.0	28929607.0	28969604.0	TAF12	ENST00000263974
1.0	28929607.0	28969604.0	TAF12	ENST00000373824
1.0	28995238.0	29042115.0	GMEB1	ENST00000373816
1.0	29063131.0	29096287.0	YTHDF2	ENST00000542507
1.0	29063134.0	29096287.0	YTHDF2	ENST00000373812
1.0	29138652.0	29190208.0	OPRD1	ENST00000234961
1.0	29213601.0	29446558.0	EPB41	ENST00000343067
1.0	29213601.0	29446558.0	EPB41	ENST00000356093
1.0	29241086.0	29391733.0	EPB41	ENST00000373797
1.0	29241086.0	29446558.0	EPB41	ENST00000373798
1.0	29313941.0	29442315.0	EPB41	ENST00000349460
1.0	29445935.0	29449013.0	TMEM200B	ENST00000420504
1.0	29445935.0	29450421.0	TMEM200B	ENST00000521452
1.0	29474248.0	29508637.0	SRSF4	ENST00000373795
1.0	29519383.0	29557454.0	MECR	ENST00000373791
1.0	29526147.0	29557454.0	MECR	ENST00000263702
1.0	29563026.0	29653325.0	PTPRU	ENST00000373779
1.0	29646720.0	29653325.0	PTPRU	ENST00000428026
1.0	31184122.0	31196432.0	MATN1	ENST00000373765
1.0	31205313.0	31230683.0	LAPTM5	ENST00000294507
1.0	31342311.0	31381480.0	SDC3	ENST00000336798
1.0	31404351.0	31538763.0	PUM1	ENST00000373747
1.0	31652590.0	31712734.0	NKAIN1	ENST00000373736
1.0	31732413.0	31769644.0	SNRNP40	ENST00000263694
1.0	31732413.0	31742513.0	SNRNP40	ENST00000373720
1.0	31769840.0	31837780.0	ZCCHC17	ENST00000344147
1.0	31769929.0	31837780.0	ZCCHC17	ENST00000373714
1.0	31838098.0	31845923.0	FABP3	ENST00000373713
1.0	31882410.0	31907527.0	SERINC2	ENST00000373710
1.0	31883019.0	31907527.0	SERINC2	ENST00000536859
1.0	31885961.0	31907527.0	SERINC2	ENST00000373709
1.0	31886658.0	31907527.0	SERINC2	ENST00000491976
1.0	31971837.0	31974167.0	RP11-439L8.3	ENST00000418618
1.0	32042084.0	32053287.0	TINAGL1	ENST00000271064
1.0	32042084.0	32046561.0	TINAGL1	ENST00000441210
1.0	32042084.0	32053287.0	TINAGL1	ENST00000457433
1.0	32042733.0	32051869.0	TINAGL1	ENST00000481165
1.0	32083299.0	32092919.0	HCRTR1	ENST00000403528
1.0	32083299.0	32093214.0	HCRTR1	ENST00000468521
1.0	32084650.0	32098119.0	HCRTR1	ENST00000373706
1.0	32095461.0	32110838.0	PEF1	ENST00000373703
1.0	32099885.0	32110838.0	PEF1	ENST00000440872
1.0	32117846.0	32169768.0	COL16A1	ENST00000373672
1.0	32144831.0	32169768.0	COL16A1	ENST00000373668
1.0	32192716.0	32229648.0	ADGRB2	ENST00000373655
1.0	32192716.0	32229648.0	ADGRB2	ENST00000373658
1.0	32192716.0	32222416.0	ADGRB2	ENST00000398547
1.0	32192716.0	32202324.0	ADGRB2	ENST00000398556
1.0	32192717.0	32202280.0	ADGRB2	ENST00000465256
1.0	32203799.0	32222416.0	ADGRB2	ENST00000398542
1.0	32256023.0	32281580.0	SPOCD1	ENST00000360482
1.0	32256029.0	32281580.0	SPOCD1	ENST00000257100
1.0	32259346.0	32264372.0	SPOCD1	ENST00000452755
1.0	32260095.0	32264232.0	SPOCD1	ENST00000460061
1.0	32372020.0	32403988.0	PTP4A2	ENST00000344035
1.0	32479293.0	32509482.0	KHDRBS1	ENST00000327300
1.0	32538501.0	32568467.0	TMEM39B	ENST00000336294
1.0	32538501.0	32566804.0	TMEM39B	ENST00000427288
1.0	32573642.0	32642168.0	KPNA6	ENST00000373625
1.0	32645343.0	32663886.0	TXLNA	ENST00000373610
1.0	32645664.0	32663886.0	TXLNA	ENST00000373609
1.0	32666200.0	32670991.0	CCDC28B	ENST00000373602
1.0	32666200.0	32670398.0	CCDC28B	ENST00000421922
1.0	32671234.0	32674288.0	IQCC	ENST00000537469
1.0	32674693.0	32681797.0	DCDC2B	ENST00000409358
1.0	32681272.0	32687926.0	TMEM234	ENST00000466796
1.0	32681796.0	32687926.0	TMEM234	ENST00000309777
1.0	32687183.0	32697205.0	EIF3I	ENST00000373586
1.0	32712816.0	32714461.0	FAM167B	ENST00000373582
1.0	32716838.0	32751766.0	LCK	ENST00000336890
1.0	32739710.0	32751766.0	LCK	ENST00000333070
1.0	32757706.0	32799224.0	HDAC1	ENST00000373548
1.0	32795079.0	32799224.0	HDAC1	ENST00000476391
1.0	32799428.0	32801840.0	MARCKSL1	ENST00000329421
1.0	32826869.0	32827844.0	FAM229A	ENST00000432622
1.0	32827860.0	32829924.0	TSSK3	ENST00000373534
1.0	32830703.0	32860062.0	BSDC1	ENST00000455895
1.0	32830774.0	32860062.0	BSDC1	ENST00000341071
1.0	32930656.0	32953459.0	ZBTB8B	ENST00000609129
1.0	33004770.0	33071542.0	ZBTB8A	ENST00000373510
1.0	33087305.0	33116185.0	ZBTB8OS	ENST00000468695
1.0	33116747.0	33151812.0	RBBP4	ENST00000373493
1.0	33145505.0	33168361.0	SYNC	ENST00000373484
1.0	33207510.0	33240571.0	KIAA1522	ENST00000401073
1.0	33219685.0	33240571.0	KIAA1522	ENST00000373481
1.0	33231233.0	33240571.0	KIAA1522	ENST00000373480
1.0	33240838.0	33283633.0	YARS1	ENST00000373477
1.0	33240838.0	33247704.0	YARS1	ENST00000469100
1.0	33240838.0	33249356.0	YARS1	ENST00000487404
1.0	33283041.0	33324480.0	S100PBP	ENST00000373475
1.0	33283117.0	33302760.0	S100PBP	ENST00000356689
1.0	33327867.0	33338082.0	FNDC5	ENST00000373471
1.0	33352096.0	33360247.0	HPCA	ENST00000373467
1.0	33360194.0	33366953.0	TMEM54	ENST00000329151
1.0	33360194.0	33366953.0	TMEM54	ENST00000373463
1.0	33402048.0	33430286.0	RNF19B	ENST00000356990
1.0	33402048.0	33430286.0	RNF19B	ENST00000373456
1.0	33473539.0	33502512.0	AK2	ENST00000373449
1.0	33476824.0	33502512.0	AK2	ENST00000354858
1.0	33546712.0	33585995.0	AZIN2	ENST00000294517
1.0	33546712.0	33586131.0	AZIN2	ENST00000475935
1.0	33546747.0	33585995.0	AZIN2	ENST00000481886
1.0	33547258.0	33586131.0	AZIN2	ENST00000484656
1.0	33547777.0	33567493.0	AZIN2	ENST00000358680
1.0	33547777.0	33567493.0	AZIN2	ENST00000373443
1.0	33547777.0	33585995.0	AZIN2	ENST00000398167
1.0	33611001.0	33647671.0	TRIM62	ENST00000291416
1.0	33722172.0	33766320.0	ZNF362	ENST00000539719
1.0	33772365.0	33786699.0	A3GALT2	ENST00000442999
1.0	33789222.0	33896216.0	PHC2	ENST00000257118
1.0	33789222.0	33815499.0	PHC2	ENST00000373418
1.0	33789222.0	33841194.0	PHC2	ENST00000431992
1.0	33789222.0	33815499.0	PHC2	ENST00000485928
1.0	33832715.0	33896615.0	PHC2	ENST00000373416
1.0	33938230.0	33961995.0	ZSCAN20	ENST00000361328
1.0	33938250.0	33958212.0	ZSCAN20	ENST00000373413
1.0	33979607.0	34631443.0	CSMD2	ENST00000241312
1.0	33979607.0	34630875.0	CSMD2	ENST00000373381
1.0	34057405.0	34175104.0	CSMD2	ENST00000373380
1.0	34326074.0	34330392.0	HMGB4	ENST00000519684
1.0	34329678.0	34330392.0	HMGB4	ENST00000425537
1.0	34632622.0	34684731.0	C1orf94	ENST00000373374
1.0	34642551.0	34684731.0	C1orf94	ENST00000488417
1.0	35220646.0	35224113.0	GJB5	ENST00000338513
1.0	35225340.0	35229325.0	GJB4	ENST00000339480
1.0	35246788.0	35251967.0	GJB3	ENST00000373366
1.0	35247909.0	35251967.0	GJB3	ENST00000373362
1.0	35258169.0	35261348.0	GJA4	ENST00000342280
1.0	35258598.0	35260816.0	GJA4	ENST00000450137
1.0	35315961.0	35325417.0	SMIM12	ENST00000521580
1.0	35331035.0	35370984.0	DLGAP3	ENST00000235180
1.0	35441298.0	35444307.0	RP11-244H3.5	ENST00000311990
1.0	35441298.0	35450948.0	RP11-244H3.5	ENST00000417456
1.0	35447125.0	35450948.0	TMEM35B	ENST00000373337
1.0	35449366.0	35497291.0	RP11-244H3.4	ENST00000487874
1.0	35451764.0	35497569.0	ZMYM6	ENST00000493328
1.0	35457411.0	35497569.0	ZMYM6	ENST00000373340
1.0	35482849.0	35497569.0	ZMYM6	ENST00000317538
1.0	35544970.0	35581455.0	ZMYM1	ENST00000359858
1.0	35544970.0	35581455.0	ZMYM1	ENST00000373330
1.0	35649199.0	35658743.0	SFPQ	ENST00000357214
1.0	35734566.0	35887545.0	ZMYM4	ENST00000314607
1.0	35899089.0	36023037.0	KIAA0319L	ENST00000325722
1.0	35904141.0	35936561.0	KIAA0319L	ENST00000485551
1.0	35932207.0	36023003.0	KIAA0319L	ENST00000478463
1.0	36023391.0	36032380.0	NCDN	ENST00000356090
1.0	36023391.0	36032380.0	NCDN	ENST00000373243
1.0	36035411.0	36107445.0	TFAP2E-AS1	ENST00000373237
1.0	36038969.0	36060927.0	TFAP2E	ENST00000373235
1.0	36065141.0	36107445.0	PSMB2	ENST00000373237
1.0	36179475.0	36184790.0	C1orf216	ENST00000270815
1.0	36197711.0	36235551.0	CLSPN	ENST00000318121
1.0	36197711.0	36235551.0	CLSPN	ENST00000373220
1.0	36273826.0	36323490.0	AGO4	ENST00000373210
1.0	36335407.0	36389899.0	AGO1	ENST00000373204
1.0	36396317.0	36449010.0	AGO3	ENST00000324350
1.0	36396681.0	36522063.0	AGO3	ENST00000373191
1.0	36549674.0	36553876.0	TEKT2	ENST00000207457
1.0	36549943.0	36553876.0	TEKT2	ENST00000469024
1.0	36554451.0	36559533.0	ADPRS	ENST00000373178
1.0	36560842.0	36565850.0	COL8A2	ENST00000303143
1.0	36602168.0	36621654.0	TRAPPC3	ENST00000373166
1.0	36621801.0	36646441.0	MAP7D1	ENST00000316156
1.0	36621801.0	36646441.0	MAP7D1	ENST00000373150
1.0	36621801.0	36646441.0	MAP7D1	ENST00000373151
1.0	36643068.0	36646441.0	MAP7D1	ENST00000373148
1.0	36690015.0	36770957.0	THRAP3	ENST00000354618
1.0	36704346.0	36755365.0	THRAP3	ENST00000469141
1.0	36771992.0	36787379.0	SH3D21	ENST00000453908
1.0	36772706.0	36787379.0	SH3D21	ENST00000312808
1.0	36784670.0	36786399.0	SH3D21	ENST00000505871
1.0	36787630.0	36789755.0	EVA1B	ENST00000270824
1.0	36805223.0	36851485.0	STK40	ENST00000373129
1.0	36805223.0	36851485.0	STK40	ENST00000373130
1.0	36805223.0	36851485.0	STK40	ENST00000373132
1.0	36805229.0	36826941.0	STK40	ENST00000359297
1.0	36859029.0	36863493.0	LSM10	ENST00000315732
1.0	36883505.0	36916086.0	OSCP1	ENST00000235532
1.0	36886075.0	36916086.0	OSCP1	ENST00000315643
1.0	36893899.0	36916086.0	OSCP1	ENST00000354267
1.0	36921360.0	36930040.0	MRPS15	ENST00000373116
1.0	36931642.0	36948915.0	CSF3R	ENST00000373103
1.0	36931642.0	36948915.0	CSF3R	ENST00000373104
1.0	36931642.0	36948915.0	CSF3R	ENST00000373106
1.0	37261126.0	37499844.0	GRIK3	ENST00000373091
1.0	37270217.0	37499844.0	GRIK3	ENST00000373093
1.0	37940117.0	37949978.0	ZC3H12A	ENST00000373087
1.0	37955559.0	37980420.0	MEAF6	ENST00000373075
1.0	38000048.0	38019945.0	SNIP1	ENST00000296215
1.0	38022518.0	38032458.0	DNALI1	ENST00000296218
1.0	38032411.0	38061586.0	GNL2	ENST00000373062
1.0	38076949.0	38100595.0	RSPO1	ENST00000356545
1.0	38147240.0	38156192.0	C1orf109	ENST00000358011
1.0	38147241.0	38149864.0	C1orf109	ENST00000609516
1.0	38151943.0	38157888.0	C1orf109	ENST00000494120
1.0	38158071.0	38175391.0	CDCA8	ENST00000373055
1.0	38158524.0	38171239.0	CDCA8	ENST00000327331
1.0	38181644.0	38230824.0	EPHA10	ENST00000373048
1.0	38225943.0	38230824.0	EPHA10	ENST00000319637
